word_en_translate,image_id,questions,que_and_anw_id,answers
says,2362839,what does the crosswalk sign indicate,1689510,the sign says walk
says,2377291,what letter is green color,1982646,letter says credit
says,2398357,what does the signage say,1463176,the signs says stop
says,2370540,why can t you turn left,301762,sign says you cannot
says,2394181,how does the sign greet people,1568340,the sign says welcome
says,2385741,what is on the girl s face,293406,a sign that says vote
says,2394438,how do you know what building this is,1378614,it says tower theatre
says,2375821,what does the writting say,1953651,writing says degrees c
says,2412066,what does the sign say,1116739,it says people s party
says,2391646,why is the time on the clock,1555148,because the clock says
says,2395419,what does the plane say,1448321,the plane says ryanair
says,2398357,why is the stop sign surprising,412920,because it says all war
says,2368594,what pattern is on the white and red board,1806037,a sign that says elemen
says,2375026,what does the sign say,1938279,sign says east nd street
says,2372177,what does the sign on the pole say,433736,it says university street
says,2414293,what does the bus sign say,1337090,it says east car parks p r
says,2405153,how is the wrapper,1154375,it is white and says kemps
says,2358538,what white letters on the sign in the photo,1602740,the letters that says stop
says,2406818,what does the white birthday cake say,201840,the cake says david and gia
says,2394043,what does the street sign say,1441329,the street sign says one way
says,2407476,what does the street sign say,1207572,the street sign says filbert
says,2372270,how do we know when the picture was taken,689630,it says in the bottom corner
says,2402486,why is the girl not supposed to be in the chair,729435,the signs says do not sit here
says,2394630,what does the street sign say,671747,the street sign says no u turns
says,2406478,what is on the right of the pole,1185929,a street sign that says filbert
call,2413046,what does the c on button of keypad of phone stand for,1139383,call
call,2367849,what is a man placing,1789772,a call
call,2388174,what does the blue sign say,485042,call box
call,2406032,why is the woman using a cell phone,1174154,phone call
call,2404364,what is person hand,1302794,call phone
call,2375181,what is happening,1941123,phone call
call,2393923,when would a person use this device,224505,phone call
call,2414027,what is the man doing,144174,phone call
call,2414474,what is on laying on the bed on the left next to the boy,1025597,call button
call,2408191,what is the man making,1054493,a phone call
call,2356516,why is he holding a phone,445952,he got a call
call,2361247,why is the woman holding a phone,762424,making a call
call,2367139,what is the job of the umpire,1775105,call the game
call,2395880,why are the hands holding the phone,286146,making a call
call,2405986,what is the umpire ready to do,1173146,make the call
call,2362420,why is the woman on her phone,313715,to take a call
call,2331832,why is the phone on,594021,to make a call
call,2371550,why is the man wearing a headset,690207,he s on a call
call,13,why would someone have a telephone,988536,to call people
call,2377953,what is the umpire doing,1992330,making the call
call,2375605,why is the umpire leaned in,1949266,to make the call
call,2316800,what symbol on the white phone is red,921947,end call hang up
call,2389399,why is the umpire there,1351670,to call the pitch
call,2388036,what is the guard doing,1411744,making phone call
call,2373871,why is the umpire squatting on the field,1915053,to call the plays
call,2372007,what could you do with the object in the woman s right hand,1875497,make a phone call
call,2379178,what is the woman on the picture doing,364288,making a phone call
call,2366262,why is the umpire watching game,246642,to make a fair call
call,2399953,when was the photo taken,1211651,during a phone call
call,2321143,why was the young woman outside,887209,to make a phone call
call,2405045,why is the phone to her face,791382,she has a phone call
call,150364,what is the phone number for,1001683,call recovery vehicle
call,2369911,what is the light square on dirt in front of batter,1832678,they call it first base
call,2364286,what is the empire doing,1718876,preparing to make a call
call,2352460,why is the umpire there,321684,to call a strike or ball
call,2414027,what is the man doing,1022830,making a cell phone call
call,2386974,why is the man holding the phone to his ear,486003,he s making a phone call
call,2324924,when will he put down the phone,856958,when the call is complete
call,2402302,why is the umpire there,217813,to call balls and strikes
call,2353074,why is there an umpire,513124,to call balls and strikes
call,2361534,why does the woman have a phone,506358,she is making a phone call
call,2368852,what kind of dress is the woman wearing,1811204,the dress is call a kimono
call,2403417,why is the umpire in that position,1282433,to accurately call the play
call,2393188,what is on the girl s hand,1372348,a phone she is using to call
call,2393188,why is the girl s hand on the ear,1372347,she is using her phone to call
call,2411404,why are these men wearing protective gear,1328840,they are on a professional call
call,2365299,what does it say on the bus,375384,make a difference call pwp green
call,2393188,what is the phone doing on the girl s hand,1372346,the girl is using the phone to call
call,2407728,what is the umpire prepared to do,1044512,the umpire is ready to call the ball
call,2365739,how can i take this book inside,1747848,call a assistant to open the bookshelf
hidden,2388327,where is the owner of the computer,1475569,hidden
hidden,2370334,how is the child,1840512,hidden
hidden,2379957,where is the umpire,427566,hidden
hidden,2388327,where is the monitor,1475568,hidden
hidden,2362509,what type of salad dressing,1682643,hidden valley
hidden,2362509,what company makes the ranch dressing,633451,hidden valley
hidden,2369636,where are the girl s eyes,435749,hidden by hat
hidden,2395116,where are the bear s eyes,1509534,hidden in fur
hidden,2409761,where is the full number,1089106,hidden in fold
hidden,2396657,where are the hooves of the giraffe,1390483,hidden by grass
hidden,2381270,why aren t the bear s back legs visible,682431,hidden by grass
hidden,2363629,where is the woman s face,1705417,hidden by shadow
hidden,2400398,where s the zebra s head,1220886,hidden behind rock
hidden,2392180,where are the cow s feet,1493929,hidden by the grass
hidden,2389382,where is the man s surfboard,1418208,hidden by the water
hidden,2413248,where is the bigger bear s face,1144169,hidden in the grass
hidden,2393048,where is the house,1371633,hidden in the corner
hidden,2355802,why can t we see him,254981,camera has hidden him
hidden,2396145,where is the sheep s head,1514503,hidden behind the tree
hidden,2397469,where is the front left leg,1457900,hidden behind the head
hidden,2387888,why can t you see the cow s eyes,1535205,hidden behind the hair
hidden,2407917,where is the sun,1048522,hidden behind an overcast sky
hidden,2397385,what is on the white table,1585672,sliced carrot hidden by handle
hidden,2376298,where is spongebob,366597,hidden in the lower left corner
hidden,2400223,where is the handle to flush,1216861,handle is on wall tank is hidden
hidden,2373468,where is the woman s forehead,1906433,hidden behind the bill of her cap
hidden,2387534,why is there no sunshine,1341948,sun is hidden behind mature trees
hidden,2362063,why aren t the zebra s faces visible,1673676,because they are hidden by the rock
hidden,2388219,why does the giraffe appear to have two heads,1412580,the second giraffe is mostly hidden from view
hidden,2416321,where is a drain,941719,in the floor partially hidden by the silver trash can
breath,107923,what is mixed in with the flowers,995277,baby s breath
breath,2409341,what is one type of flower in the vase,1080101,baby s breath
breath,2400927,what kind of flowers are typical accent flowers to the rose,1232722,baby s breath
breath,2400927,what type of flower takes up the bulk of the vase,1232724,baby s breath
breath,2396538,what is the white and green items,1581146,baby s breath
breath,2373227,what is between the two roses on the far left,1901591,baby s breath
breath,2361357,what tiny white flowers are these,1660328,baby s breath
breath,2386462,how is the man blowing up the balloon,230481,with his breath
breath,2414680,what kind of flowers in the vase,138956,baby breath flowers
breath,2373227,what flowers are in the vase,1901597,baby s breath and roses
breath,2371613,what type of flowers are in the bouquet,1867266,roses and baby s breath
breath,2371613,what type of flowers is the woman holding,1867277,roses and baby s breath
breath,2361357,what in on the cake,1660331,roses and baby s breath
breath,2414680,what is in the vase,1028932,baby s breath and flowers
breath,2414680,what kind of flowers are in the vase,1028933,carnations and baby s breath
breath,2359913,what type of flowers are in the arrangement,1630877,roses and baby s breath flowers
get out,2371137,why is the dog standing,434552,to get out
get out,2360077,why is there a fence all around the giraffe,443277,don t get out
get out,2347609,why is the fence open,645371,cow to get out
get out,2369850,why are the people sitting under the tree,691570,get out of sun
get out,2358071,what is the bird doing,700981,trying to get out
get out,2360542,what is the dog trying to do,1643890,get out of the bag
get out,2320452,why are they under awning,892735,get out of the rain
get out,2376823,why is there a fence,238185,so they don t get out
get out,2405525,why are the zebras standing in the shade,1162638,to get out of the sun
get out,2324266,why is the cow in a fence,862220,so it doesn t get out
get out,2366473,why is the giraffe enclosed,566366,so it doesn t get out
get out,2402386,why are many people waiting on the sidewalk,1261398,to get out of the rain
get out,2317644,why is there a gate around the yard,915199,so the dogs can t get out
get out,2375559,why is the door open,367178,so passengers can get out
get out,2342216,when will the people close their umbrellas,456359,when they get out of the rain
get out,2320728,when will the people put the umbrellas down,890523,after they get out of the rain
get out,2403684,why is the fence there,1288058,so the elephants don t get out
get out,2412474,why is there a handlebar,1125593,to help people get out of bathtub
get out,2316914,why would you use those stairs in the air,921041,to get out fast in case of a fire
path,2372221,what leads towards the clock tower,1880075,path
path,2358586,what is in front of the zebras,1603828,path
path,2366652,where is the sheep walking,1766103,path
path,2388983,what is the worn down area,1416080,path
path,2369901,what are the women walking on,1832478,path
path,2388960,what is the bear crossing,1540544,path
path,2369593,what is behind the boy,1826435,path
path,2387606,what are the giraffes standing on,741343,path
path,2368435,where are the people walking,1802488,path
path,2358475,what is behind the hydrant,1601440,path
path,2368426,where is the dog walkign,1802268,path
path,2379496,what are the people walking on,427942,path
path,2405972,why is there no grass in parts of the picture,1172877,path
path,2375533,what is the sheep standing on,1947763,path
path,2375917,what is behind the tree trunk,1955648,path
path,2404921,where are the rams,303721,path
path,2397982,what is behind the cow,1588933,path
path,2366067,what is on the ground,1754026,path
path,2366450,what are the sheep following,1761875,path
path,2406162,what is lined,1177299,path
path,2400075,what is in between the zebra and the trees,1213923,path
path,2398148,what leads to a tunnel,1523770,path
path,2332587,what is the man walking on,785353,path
path,2400641,what is the grey line shown in the window,1226455,path
path,2391000,where are the leaves,1488084,path
path,2391000,where are the leaves,1488085,path
path,2390151,what is the elephant walking on,1355937,path
path,2413547,what is leading through the branches,1009009,path
path,2391000,what is full of leaves,1488086,path
path,2395560,what is the elephant walking on,286388,path
path,2393173,what is the person walking on,1563516,path
path,2371305,where are the elephants headed,818371,path
path,2391000,what is full of leaves,1488081,path
path,2373365,what is the person walking on,1904376,path
path,2401631,where are the giraffes,1247959,path
path,2390319,what is the tall tree next to,1423526,path
path,2390319,what is under woman,1423527,path
path,2374150,why is there patches of dirt,688127,path
path,2340406,what is the sandy area in the center,779098,path
path,2367105,what is the person walking on,1774530,a path
path,2375995,what is behind the dog,1957418,a path
path,2371507,where is the bear walking,1865126,a path
path,2371507,what is the bear walking on,1865117,a path
path,2367296,what is between the trees,1778220,a path
path,2366684,what are the horses walking on,822077,a path
path,2400693,what is in the snow,1227661,a path
path,2400241,where is the man walking at,1217250,a path
path,2367703,what is the large dirt road,1786725,a path
path,2403341,what is the dog walking on,1280653,a path
path,2374830,what are the people riding on,687586,a path
to say,2328342,why is there a traffic sign there,276661,to say no cars are allowed
that,2370246,what is furry black and white,1838842,that cat
that,2363287,what is on the white tray,1698351,that pizza
that,2377840,why is a cat in the suitcase,306480,cats do that
that,2408935,when was the car washed,1070755,that morning
that,2398428,what kind of candle is on the cake,1525385,on that reads
that,2375761,what food is in the foreground,1952372,that is pizza
that,2411731,when were the apples sliced,162538,that same day
that,2362429,what kind of broccoli is that,1681131,that is green
that,2405467,why is the skirt uneven,1161001,made that way
that,2345898,why is the horse gray,390918,born that way
that,2360965,where is the pizza,1652656,on that plate
that,2401489,why is black fur more prominent,1245113,born that way
that,2377558,what is behind the fire hydrant,1986871,that is a car
that,2365738,what this vegetables in pods,1747846,that is a peas
that,2370959,what would be safe to say about the temperature,1853456,that it is hot
that,2372628,what can one assume about the temperature from this picture,625364,that it s cold
that,2369209,what is that orange on the plate,628087,that is carrot
that,2362274,why does cat has stripes,1677857,born like that
that,2377557,why are there columns in the background,429471,that is a pier
that,2377561,what is in front of the table with no back,1986943,that is a stool
that,2390755,what animal is that,1486878,that is a sheep
that,2384638,how cloudy is it,359924,not that cloudy
that,2388872,when the light os on red,548469,that means stop
that,2370234,why is the beak sloped downwards,1838589,shaped that way
that,2317684,why is the woman serving food,914874,that is her job
that,2404298,what does the van say about the bad guys,1301220,that they stink
that,2388471,why does the giraffe look like the sky,1476158,painted that way
that,2407821,what is on the ground,1046537,a tree that fell
that,2375972,why is the white frame here,1956928,that s a mystery
that,2414294,what is the body of water,1337094,that is an ocean
that,2369255,what does the ring on the woman s finger symbolize,1819459,that shes married
that,2401508,what is above the street light,1245558,sign that reads p
that,2400909,why is the rug multi colored,1232308,designed that way
that,2348138,what is the advertisement seen in the picture,389127,that of slazenger
that,2389223,what is seen behind the stuffed animals,1479150,door that is open
that,2362159,what kind of a sandwich is that,1675721,that is a hot dog
that,2373453,why are the men wearing cardinals jerseys,1906089,that s their team
that,2384116,why is the man holding something,424245,so that he can eat
that,2374436,how does the water in the foreground look,1926041,that water is gray
that,2402531,why is a cluster of trees over the road,1264235,they grew that way
that,2368101,why does this jet have wings,1795200,so that it can fly
that,2363951,why are the blue jeans ripped,1711890,purchased that way
that,2345237,why is the man wearing glasses,454267,so that he can see
that,2358746,what kind of a wall hanging is that,1607460,that is a calendar
that,2406980,what color is the bicycle in the center of the three,200548,that bicycle is red
that,2362095,what kind of flag is there,1674393,that is a blue flag
that,2377557,what animal is running on the beach,1986900,that is a black dog
that,2359238,what kind of a pole is that,1617716,that is a flag pole
that,2410781,who is wearing the navy hoodie,1315861,man that is sitting
that,2362812,what kind of a couch is that,1688952,that is a tan couch
with me,2415246,where does he live,134393,with me
with me,2406766,what is written on the television,202256,come dine with me
with me,2406766,what words are on the television,1192407,come dine with me
with me,2406766,what does the television say,1192422,come dine with me
with me,2406766,what television show is showing,1192429,come dine with me
with me,2406766,what the writing on the screen says,1192431,come dine with me
normal,2406609,what is the word before heights on the sign,203513,normal
normal,2338525,how is he looking,844596,normal
normal,2364621,what kind of crust is on the pizza,1725556,normal crust
normal,2413004,what does the round sticker say,1138315,i am not normal
normal,2363767,how can the bicycles the men are riding be described,1708249,normal black bicycles
normal,2371164,what is at the edge of the bread,1857782,the normal bread color
normal,2372929,what is the size of the tennis ball,1895657,larger than normal size
normal,2370371,what is at the back,1841306,a normal sized elephant
normal,2370099,who uses the room,371549,both normal and chairbound
normal,2366064,why the sand in beach is brown,1753948,an normal color of the sand
normal,2361072,how big are the suitcases,570697,the suitcases are normal sizes
first,2374230,what is the word on the front of the train,1921923,first
first,2401075,what does the bus say,1236022,first
first,2399197,what word is on the green sign,1467531,first
first,2398320,what letters are visible on the first train,284355,first
first,2395464,what position is the blue car,1384806,first
first,2382403,when should you signal,233721,first
first,2381466,what is written on door,746250,first
first,2379892,what base is visible in the picture,555644,first
first,2378851,what boats steering will is visible,684360,first
first,2374230,what does it say on the front of the train,688062,first
first,2416616,what word is on the front of the train,944077,first
first,2370251,what base is being shown,1838936,first
first,2369248,what word is shown in yellow in middle part of lower part of front of bus,1819315,first
first,2368421,what base is in the picture,309882,first
first,2366112,what tier of cake is the logo on,1754968,first
first,2365522,what does the train say on the front,1743512,first
first,2364174,where the oranges placed in the bowl,504243,first
first,2363190,what picture is the trash can in,696896,first
first,2360635,what base is the batter standing at,507066,first
first,2360004,what does the train text say,1632757,first
first,2355779,what does the front of the train say,383004,first
first,2343710,what bus company is this,712476,first
first,2334578,what color word is written in white on the front of the train,399974,first
first,2324323,what is written on the front of one train,861767,first
first,2318992,what does it say on the front of the train,904414,first
first,2414903,what word is seen to left of door,1033275,first
first,2414206,what floor is the restaurant on,142742,first
first,2411592,what word is on the front of the train,1332812,first
first,2403389,what place did the man wearing the black shirt win,1281770,first
first,2404447,what base is the player in the background near,1304918,first
first,2416758,what is written on the train,945210,first
first,2408439,what word is written on the front of the train,1060043,first
first,2408529,what base is in the distance,1061986,first
first,2411057,what does the high street sign say,1321773,first
first,2408439,what is written on front of the train,1060004,first
first,2413173,what is the name of the street,151006,first st
first,2402482,where is the runner,1263278,on first
first,2370155,what medal has blue on the coin,1837144,first one
first,2369787,what is the bigger kit on the counter,1830299,first aid
first,2410773,what headlight has a yellow color,170206,the first
first,2360788,what statue has no horn,1649052,first one
first,2396934,what is written on the white box hanging on the wall,478034,first aid
first,2396934,what type of kit is hanging from the wall,1391951,first aid
first,2390426,what type of cabinet is shown,1424164,first aid
first,2369787,what is the white box for,1830319,first aid
first,2397449,what base is shown,1520310,first base
first,2411322,what base can be seen behind the player,1327093,first base
first,2400238,where does the nearest white line lead,1217186,first base
first,2400800,what base is pictured,1229985,first base
first,2406860,how is the runner sliding,1194348,face first
to see,2383022,why is the light on,233239,to see
to see,2337110,why are the men wearing glasses,717756,to see
to see,2337300,why is there light,333813,to see
to see,2340458,why do people turn on lights,395271,to see
to see,2341583,why is the light on,266315,to see
to see,2367877,why is the light there,1790453,to see
to see,2374491,why does the man have glasses,1927304,to see
to see,2350420,why are the lights on,323313,to see
to see,2354340,why is the light on,320178,to see
to see,2354544,why is it opening its eyes,831787,to see
to see,2372519,why do bears have eyes,1886593,to see
to see,2355707,why are there windows,766851,to see
to see,2335260,why was the light on the desk,335445,to see
to see,2385716,why is he looking out,422960,to see
to see,2398008,what is the purpose of the windows in the front of the plane,1589136,to see
to see,2357430,why is the lady wearing glasses,701503,to see
to see,2358301,why is the trains light on,1597807,to see
to see,2358871,why are they standing,700343,to see
to see,2396514,why is the man wearing glasses,478372,to see
to see,2360147,why is she wearing glasses,763301,to see
to see,2395866,why is the conductor leaning out the window,734735,to see
to see,2395797,why do people wear corrective lenses,414971,to see
to see,2363483,why are there lights on the train,1702512,to see
to see,2365436,why is the wearing eyeglasses,1741870,to see
to see,2366100,why is the light on,311139,to see
to see,2399733,why is the man wearing glass,539789,to see
to see,2334921,why is she wearing glasses,335710,to see
to see,2347177,why is there a mirror,468222,to see
to see,2406170,why is woman wearing glasses,1177461,to see
to see,2386746,why is the man wearing glasses,742027,to see
to see,2412038,why are the train headlights on,1115978,to see
to see,2412083,why is the man wearing glasses,159724,to see
to see,2413744,why is he wearing glasses,146434,to see
to see,2379361,why is it lit,306127,to see
to see,2323677,why is the light on,866932,to see
to see,2323678,why is the light on,866927,to see
to see,2410049,why is he wearing glasses,175997,to see
to see,2378935,why is she wearing glasses,492424,to see
to see,2334784,why does the man have binoculars,847601,to see
to see,2325682,why do the man have on glasses,278721,to see
to see,2327963,what is the light on,276939,to see
to see,2408535,why does he have glasses,188109,to see
to see,2325027,why is the light on,856131,to see
to see,2334360,why is it light,336164,to see
to see,2406612,why is there a mirror on the wall,203491,to see
to see,2406652,why is he wearing glasses,203171,to see
to see,2407456,why was the light on,196739,to see
to see,2387690,why are the headlights on,1472840,to see
to see,2408327,why is the woman wearing glasses,1057378,to see
to see,2393457,why is there a mirror,416824,to see
keep,2376217,why are the people under umbrellas,430540,keep dry
keep,2395753,why are the people holding umbrellas,1449761,keep dry
keep,2414589,why is the woman holding an umbrella,1340994,keep dry
keep,2376421,why is the cat sleeping on the laptop,1966411,keep warm
keep,2404985,why are the hot dogs in bucket,1150668,keep warm
keep,2377094,why is the blanket on the bed,1979317,keep warm
keep,2412871,why is the man wearing a winter jacket,1134997,keep warm
keep,2410392,why is the man wearing a coat,1110301,keep warm
keep,2366731,why are the bottles in the refrigerator,694054,keep cold
keep,2335983,why are the horses covered,270682,keep warm
keep,2368782,why is the girl wearing a coat,1809760,keep warm
keep,2377940,why does the woman have so many clothes on,1992208,keep warm
keep,2396122,what does the writing on the man s shirt say,1387988,keep calm
keep,2353822,why is this person wearing a hat,256567,keep warm
keep,2395178,what does the chambers sign say to do,1509850,keep left
keep,2372877,why is the girl wearing a heavy coat,1894443,keep warm
keep,2373197,why the people are under the shade,1901016,keep cool
keep,2396035,what instruction is painted on road,1450971,keep clear
keep,2400781,what does the yellow paint say,1229586,keep clear
keep,2399717,why are they packaged,411833,keep fresh
keep,2400781,what does the yellow sign on ground say,1229589,keep clear
keep,2404675,what does the mat in front of the doors say,1310344,keep clear
keep,2340580,what do the painted letters say,331191,keep clear
keep,2360070,what instructions are written on the street in white,699392,keep clear
keep,2337749,why is the man wearing a wetsuit,653238,to keep dry
keep,2391181,why does the woman have an umbrella,1488865,to keep dry
keep,2412523,why is the is the woman wearing a hood,156201,to keep dry
keep,2407258,why is there a fence,1202597,keep dog in
keep,2371444,why are the surfers wearing wet suits,818270,to keep dry
keep,2369990,why is she using an umbrella,691458,keep her dry
keep,2360254,why are the men wearing snowsuits,1638008,to keep warm
keep,2406887,why is the child wearing a jacket,1194934,to keep warm
keep,2417191,why is he in clothes,948674,to keep warm
keep,2338369,why are they in clothes,652747,to keep warm
keep,2357370,why is he in clothes,701554,to keep warm
keep,2376573,why is the skier wearing heavy clothing,558287,to keep warm
keep,2377267,why is there a fire place,1982273,to keep warm
keep,2377424,why does the woman wear a coat,1984786,to keep warm
keep,2406622,why is she wearing a jacket,203411,to keep warm
keep,2407052,why is the woman wearing a coat,1198094,to keep warm
keep,2398451,why does the man have a tan hoodie,1400762,to keep warm
keep,2373596,why is the man wearing a jacket,1909193,to keep warm
keep,2370586,why are they in clothes,754958,to keep warm
keep,2349873,why are there blankets,579630,to keep warm
keep,2402652,why are the giraffes in the shade,537461,to keep cool
keep,2332929,why is he in clothes,657099,to keep warm
keep,2374404,why is the man wearing a jacket,1925321,to keep warm
keep,2333549,why is she in clothes,656603,to keep warm
keep,2400748,why is the bear in the water,1228855,to keep cool
keep,2403297,why is the horse wearing a blanket,1279596,to keep warm
in the name of,2389306,what is spray painted on the stop sign,1351149,in the name of love
in the name of,2389306,what does sign read,1542378,stop in the name of love
gentlemen,2398147,who is celebrating st patrick s day,1398754,the gentlemen
gentlemen,2359925,who is wearing top hats,1631103,the gentlemen
minute,2387452,what does the long hand point to,1471595,minute
minute,2403573,what hand is next to the,1285708,minute
minute,2325714,what does each black line represent,535009,a minute
minute,2413213,when will he swing,150681,any minute
minute,2370109,what does the long hand on the watch indicate,1836323,the minute
minute,2410812,when will he hit the ball,169892,any minute
minute,2413300,when is it going to rain,149984,any minute
minute,2373685,what does the long hand on the clock signify,1911123,the minute
minute,2402274,what hand is near the,1259131,minute hand
minute,2398302,what brand of juice is in the picture,1524661,minute maid
minute,2395724,what brand of juice is in the blue box,1386079,minute maid
minute,2373271,what brand is the juice box,1902462,minute maid
minute,2390174,what points to the minute on the clock,1547310,minute hand
minute,2389898,what is colored silver on the hands,1482374,minute hand
minute,2373271,what brand of juice is one the table,688823,minute maid
minute,2385561,what is the label of the juice,293517,minute maid
minute,2404442,what is on the clock,1304749,minute hand
minute,2373685,when will the long hand on the clock move,1911119,every minute
minute,2412501,when will it be,156382,in one minute
minute,2362367,what is making the shadow on the clock,1679838,the minute hand
minute,2361868,when will the food be done,633965,within a minute
minute,2413700,what hand on the clock is bigger,1012328,the minute hand
minute,2387914,what is gold on the clock,1344142,the minute hand
minute,2323325,when is the game over,869749,one minute seconds
minute,107937,what hands are on the clock face,995778,hour and minute hands
minute,2393075,what hands are on the black clock,1437460,hour minute and second
minute,2396701,where is the longest clock hand pointing,1390697,to the two minute mark
minute,2328506,what hand is on the,788618,the minute hour and second hand
minute,2340450,what does the green and white sign say,715088,it is a minute walk to town square
minute,2365679,what is on the clock face,1746723,roman numerals and a minute and hour hand
working,2415742,what are the men doing,937085,working
working,2363892,what are the people doing,568442,working
working,2394256,what is the guy doing,416192,working
working,2363688,what are the people doing,1706678,working
working,2394685,what are the people doing,1571390,working
working,2396405,what are the women doing,1452643,working
working,2397421,why is the person hunched over,1520177,working
working,2366051,why are the men in suits,1753672,working
working,2397421,what is the person doing,1520176,working
working,2373797,what are the girls doing,432472,working
working,2401021,why is the man outside,282281,working
working,2401160,what is the boy doing,282208,working
working,2360316,what is the asian man doing,1639256,working
working,2360170,what are the people doing,1636283,working
working,2402355,what is the man doing,1260798,working
working,2361483,what is this woman doing,1662791,working
working,2359761,what is the man doing,1627694,working
working,2366096,what are the people doing,438515,working
working,2367668,what is the man doing,629328,working
working,2375544,what are the people doing on the side of the road,1947940,working
working,2375934,what is the truck doing,1956038,working
working,2372998,what is the man doing,1897065,working
working,2377613,what is the guy doing,557457,working
working,2372887,what is the man doing,1894642,working
working,2371672,what is the man in brown doing,562214,working
working,2367419,how does the computer appear,1780725,working
working,2371064,what are the man doing,1855688,working
working,2389785,what is the man doing,1420458,working
working,2390427,what is the man doing,1357578,working
working,2369093,why is the woman in the laptop,1816173,working
working,2368254,what are the people doing,500975,working
working,2367800,what is the man doing,1788717,working
working,2392318,what are the people doing,1558861,working
working,2389284,what is contractor doing,803998,working
working,2359202,what are these women doing,1617141,working
working,2400943,what are these people doing,1233089,working
working,2325345,why is she there,855141,working
working,3,what is the woman doing at the computer,987145,working
working,10,what is the man doing,988276,working
working,10,what is the man doing,988365,working
working,18,what is the man doing,988850,working
working,2414030,what are the men doing,1022877,working
working,2414030,why are the people on the tracks,144145,working
working,2414340,why is the man on the tracks,141665,working
working,107972,what are the group of people doing,996867,working
working,2404328,what is the man doing,1301899,working
working,2328275,why is there a laptop,532958,working
working,2334234,what is the woman doing,528196,working
working,2409466,why are the people outside,180659,working
working,2408661,what is the man doing at the desk,1064858,working
eight,28,how many pictures are on the wall,989543,eight
eight,2348818,how many sides are on the waffles,388581,eight
eight,2348926,how many horses are there,772288,eight
eight,2348936,how many people are in this picture,451648,eight
eight,2349303,how many gift bags are behind the counter,260172,eight
eight,2349908,how many people do you see,643536,eight
eight,2350106,how many people are holding kite strings,771341,eight
eight,2350629,how many people are there,642952,eight
eight,2350907,how many people are on the hill,770691,eight
eight,2352279,how many utensils are stored on the rack,385807,eight
eight,2352303,how many umbrellas are there,257772,eight
eight,2352318,how many circles are on the panel with the buttons,385782,eight
eight,2352465,how many egg slices are there,833449,eight
eight,2352466,how many carrots are there,769456,eight
eight,2352670,how many windows are there,705312,eight
eight,2352672,how many street lamps are there,577400,eight
eight,2352732,how many letters is on the sign,577351,eight
eight,2352775,how many planes,513358,eight
eight,2357925,how many blue buttons are on the panasonic remote,829081,eight
eight,2357665,how many people are shown,829287,eight
eight,2357295,how many players are on the field,509740,eight
eight,2356611,how many cows are in this photo,702154,eight
eight,2356073,how many plates are there,574685,eight
eight,2355917,how many sets of windows are visible here,446380,eight
eight,2348461,how many people are there,324876,eight
eight,2355533,how many nails are visible in the wooden table,575103,eight
eight,2354898,how many arches do you see,383714,eight
eight,2354859,how many pillows are on the couch,383739,eight
eight,2353488,how many people,640673,eight
eight,2353389,how many people are there,640743,eight
eight,2352922,how many strawberries are there,257283,eight
eight,2352918,how many types of vegetables are seen in the picture,385299,eight
eight,2354964,how many copies of the same person are visible,831452,eight
eight,2348363,how many propellers can you see,260922,eight
eight,2348195,how many people are in the picture,517021,eight
eight,2348125,how many sides does the sign have,836916,eight
eight,2343954,how many people are in the picture,520419,eight
eight,2343828,how many fishes are photographed,648398,eight
eight,2343441,how many people are on horses,328890,eight
eight,2343365,how many vehicles are visible,960646,eight
eight,2343260,how many cows are visible,329045,eight
eight,2343223,how many signs are on the pole,265005,eight
eight,2344266,how many people are there,776012,eight
eight,2342917,how many people are in the photo,455882,eight
eight,2342845,how many oranges are there,841142,eight
eight,2342336,how many cows are in the picture,468705,eight
eight,2342304,how many planes,841578,eight
eight,2342282,how many legs are in the picture,265766,eight
eight,2342182,how many watermelons are there,265846,eight
eight,2342056,where is the hour hand on the clock,468743,eight
weapon,2366854,what is the man holding,1769954,weapon
weapon,2364455,what is the teddy in the middle holding,1722333,weapon
to where?,2411298,how come the girl s leg is lifted,1326617,the posture is helping her to lean in to where she wants to throw
next,2322396,when will the guy near the dugout bat,877182,next
next,2411108,what is the store s name,167521,next
next,61514,when will the stop light turn red,991321,next
next,2372453,when will the girl in pink be up,561583,next
next,2343332,where is number,584841,next to
next,2371047,when will this photo be published,1855369,next week
next,2381455,where is the train going,490414,next stop
next,2398619,when will the photo be published,1526367,next week
next,2413636,where is the orange wall,147296,next room
next,2370076,where is the window,435398,next room
next,2394969,when will this photo be published,1573077,next week
next,2373695,where is a white teddy bear,1911278,next a tv
next,2402054,when will the construction finished,466755,next week
next,2402893,where is the heart,1270883,next to i
next,2365530,what words are on the side of the boat,1743655,next wave
next,2356640,when will the bus stop again,318343,next stop
next,2359238,when will the photo be published,1617720,next week
next,2365530,what is written on boat,1743664,next wave
next,2363769,when will this photo be published,1708284,next week
next,2373943,when will this photo be published,1916582,next week
next,2370807,when will this photo be published,1850208,next week
next,2373913,when will this photo be published,1915989,next week
next,2367275,where is the adopted highway,1777835,next miles
next,2396675,where is the vase,1390576,next to tv
next,2397994,where is the picture located,1589028,next to tv
next,2351959,what does the sign say,386056,next miles
next,2334189,where is the shorter vase in relation to the larger one,656091,next to it
next,2411254,where is the sink in relation to the toilet,166358,next to it
